JSPACE = 0
 104 H2CCN       0  2  0  2  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 105 H2CCO       0  2  0  2  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 106 C2H3        0  3  0  2  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 107 C4N         0  0  0  4  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 108 C4P         0  0  0  4  0  0  0  0  0  0  0  0  1  0  0.00000000e+00
 109 C4S         0  0  0  4  0  0  0  1  0  0  0  0  0  0  0.00000000e+00
 110 HCOOH       0  2  0  1  0  2  0  0  0  0  0  0  0  0  0.00000000e+00
 111 CH2PH       0  3  0  1  0  0  0  0  0  0  0  0  1  0  0.00000000e+00
 112 CH2NH       0  3  0  1  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 113 c-HCCHSi    0  2  0  2  0  0  1  0  0  0  0  0  0  0  0.00000000e+00
 114 SiC3H       0  1  0  3  0  0  1  0  0  0  0  0  0  0  0.00000000e+00
 115 SiC4        0  0  0  4  0  0  1  0  0  0  0  0  0  0  0.00000000e+00
 116 SiCH3       0  3  0  1  0  0  1  0  0  0  0  0  0  0  0.00000000e+00
 117 SiH4        0  4  0  0  0  0  1  0  0  0  0  0  0  0  0.00000000e+00
 118 HCNCC       0  1  0  3  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 119 HCCNC       0  1  0  3  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 120 HNCCC       0  1  0  3  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 121 NH2CN       0  2  0  1  2  0  0  0  0  0  0  0  0  0  0.00000000e+00
 122 C6          0  0  0  6  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 123 CH3CN       0  3  0  2  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 124 CH2CCH      0  3  0  3  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 125 C2H4        0  4  0  2  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 126 NC4N        0  0  0  4  2  0  0  0  0  0  0  0  0  0  0.00000000e+00
 127 H2CSiCH     0  3  0  2  0  0  1  0  0  0  0  0  0  0  0.00000000e+00
 128 SiC4H       0  1  0  4  0  0  1  0  0  0  0  0  0  0  0.00000000e+00
 129 HC4N        0  1  0  4  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 130 C4H2        0  2  0  4  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 131 C5H         0  1  0  5  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 132 C5N         0  0  0  5  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 133 CH3OH       0  4  0  1  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 134 NH2CHO      0  3  0  1  1  1  0  0  0  0  0  0  0  0  0.00000000e+00
 135 C5O         0  0  0  5  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 136 C7          0  0  0  7  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 137 HC5N        0  1  0  5  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 138 SiC2CH3     0  3  0  3  0  0  1  0  0  0  0  0  0  0  0.00000000e+00
 139 CH3CHO      0  4  0  2  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 140 C2H5        0  5  0  2  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 141 CH2CHCN     0  3  0  3  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 142 CH3CCH      0  4  0  3  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 143 C5H2        0  2  0  5  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 144 C6H         0  1  0  6  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 145 CH3NH2      0  5  0  1  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 146 C4H3        0  3  0  4  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 147 C6N         0  0  0  6  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 148 C8          0  0  0  8  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 149 HC6N        0  1  0  6  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 150 NC6N        0  0  0  6  2  0  0  0  0  0  0  0  0  0  0.00000000e+00
 151 SiC6H       0  1  0  6  0  0  1  0  0  0  0  0  0  0  0.00000000e+00
 152 CH2CHC2H    0  4  0  4  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 153 C6H2        0  2  0  6  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 154 C7H         0  1  0  7  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 155 C7N         0  0  0  7  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 156 CH3C3N      0  3  0  4  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 157 HCOOCH3     0  4  0  2  0  2  0  0  0  0  0  0  0  0  0.00000000e+00
 158 C2H6        0  6  0  2  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 159 C7O         0  0  0  7  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 160 C9          0  0  0  9  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 161 HC7N        0  1  0  7  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 162 SiC3H5      0  5  0  3  0  0  1  0  0  0  0  0  0  0  0.00000000e+00
 163 CH3CH2OH    0  6  0  2  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 164 C7H2        0  2  0  7  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 165 C8H         0  1  0  8  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 166 CH3C4H      0  4  0  5  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 167 CH3OCH3     0  6  0  2  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 168 CH3CHCH2    0  6  0  3  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 169 C8N         0  0  0  8  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 170 C10         0  0  0 10  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 171 CH3COCH3    0  6  0  3  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 172 C8H2        0  2  0  8  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 173 C9H         0  1  0  9  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 174 C9N         0  0  0  9  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 175 CH3C5N      0  3  0  6  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 176 HC8N        0  1  0  8  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 177 NC8N        0  0  0  8  2  0  0  0  0  0  0  0  0  0  0.00000000e+00
 178 SiC8H       0  1  0  8  0  0  1  0  0  0  0  0  0  0  0.00000000e+00
 179 CH2CHCHCH2  0  6  0  4  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 180 C9O         0  0  0  9  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 181 HC9N        0  1  0  9  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 182 C10H        0  1  0 10  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 183 C9H2        0  2  0  9  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 184 CH3C6H      0  4  0  7  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 185 C11         0  0  0 11  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 186 C10N        0  0  0 10  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 187 CH3C7N      0  3  0  8  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 188 C10H2       0  2  0 10  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 189 C6H6        0  6  0  6  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 190 Si+         1  0  0  0  0  0  1  0  0  0  0  0  0  0  8.00000000e-09
 191 C+          1  0  0  1  0  0  0  0  0  0  0  0  0  0  1.70000000e-04
 192 C-         -1  0  0  1  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 193 H-         -1  1  0  0  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 194 O-         -1  0  0  0  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 195 S-         -1  0  0  0  0  0  0  1  0  0  0  0  0  0  0.00000000e+00
 196 He+         1  0  1  0  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 197 H+          1  1  0  0  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 198 Fe+         1  0  0  0  0  0  0  0  1  0  0  0  0  0  3.00000000e-09
 199 Mg+         1  0  0  0  0  0  0  0  0  0  1  0  0  0  7.00000000e-09
 200 N+          1  0  0  0  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 201 Na+         1  0  0  0  0  0  0  0  0  1  0  0  0  0  2.00000000e-09
 202 O+          1  0  0  0  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 203 S+          1  0  0  0  0  0  0  1  0  0  0  0  0  0  8.00000000e-08
 204 Cl+         1  0  0  0  0  0  0  0  0  0  0  1  0  0  1.00000000e-09
 205 F+          1  0  0  0  0  0  0  0  0  0  0  0  0  1  0.00000000e+00
 206 P+          1  0  0  0  0  0  0  0  0  0  0  0  1  0  2.00000000e-10
 207 e-         -1  0  0  0  0  0  0  0  0  0  0  0  0  0  1.70101200e-04
 208 CH+         1  1  0  1  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 209 H2+         1  2  0  0  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 210 OH+         1  1  0  0  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 211 SiH+        1  1  0  0  0  0  1  0  0  0  0  0  0  0  0.00000000e+00
 212 C2+         1  0  0  2  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 213 CN-        -1  0  0  1  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 214 OH-        -1  1  0  0  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 215 CF+         1  0  0  1  0  0  0  0  0  0  0  0  0  1  0.00000000e+00
 216 HS+         1  1  0  0  0  0  0  1  0  0  0  0  0  0  0.00000000e+00
 217 SO+         1  0  0  0  0  1  0  1  0  0  0  0  0  0  0.00000000e+00
 218 CCl+        1  0  0  1  0  0  0  0  0  0  0  1  0  0  0.00000000e+00
 219 ClO+        1  0  0  0  0  1  0  0  0  0  0  1  0  0  0.00000000e+00
 220 CN+         1  0  0  1  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 221 CO+         1  0  0  1  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 222 CP+         1  0  0  1  0  0  0  0  0  0  0  0  1  0  0.00000000e+00
 223 CS+         1  0  0  1  0  0  0  1  0  0  0  0  0  0  0.00000000e+00
 224 HCl+        1  1  0  0  0  0  0  0  0  0  0  1  0  0  0.00000000e+00
 225 HF+         1  1  0  0  0  0  0  0  0  0  0  0  0  1  0.00000000e+00
 226 HeH+        1  1  1  0  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 227 N2+         1  0  0  0  2  0  0  0  0  0  0  0  0  0  0.00000000e+00
 228 NH+         1  1  0  0  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 229 NO+         1  0  0  0  1  1  0  0  0  0  0  0  0  0  0.00000000e+00
 230 NS+         1  0  0  0  1  0  0  1  0  0  0  0  0  0  0.00000000e+00
 231 O2+         1  0  0  0  0  2  0  0  0  0  0  0  0  0  0.00000000e+00
 232 PH+         1  1  0  0  0  0  0  0  0  0  0  0  1  0  0.00000000e+00
 233 PN+         1  0  0  0  1  0  0  0  0  0  0  0  1  0  0.00000000e+00
 234 PO+         1  0  0  0  0  1  0  0  0  0  0  0  1  0  0.00000000e+00
 235 S2+         1  0  0  0  0  0  0  2  0  0  0  0  0  0  0.00000000e+00
 236 SiC+        1  0  0  1  0  0  1  0  0  0  0  0  0  0  0.00000000e+00
 237 SiN+        1  0  0  0  1  0  1  0  0  0  0  0  0  0  0.00000000e+00
 238 SiO+        1  0  0  0  0  1  1  0  0  0  0  0  0  0  0.00000000e+00
 239 SiS+        1  0  0  0  0  0  1  1  0  0  0  0  0  0  0.00000000e+00
 240 SiF+        1  0  0  0  0  0  1  0  0  0  0  0  0  1  0.00000000e+00
 241 CH2+        1  2  0  1  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 242 C2N+        1  0  0  2  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 243 CNC+        1  0  0  2  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 244 HSiO+       1  1  0  0  0  1  1  0  0  0  0  0  0  0  0.00000000e+00
 245 N2H+        1  1  0  0  2  0  0  0  0  0  0  0  0  0  0.00000000e+00
 246 C2H+        1  1  0  2  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 247 H3+         1  3  0  0  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 248 C3-        -1  0  0  3  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 249 HCO+        1  1  0  1  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 250 HSO+        1  1  0  0  0  1  0  1  0  0  0  0  0  0  0.00000000e+00
 251 H2S+        1  2  0  0  0  0  0  1  0  0  0  0  0  0  0.00000000e+00
 252 HCS+        1  1  0  1  0  0  0  1  0  0  0  0  0  0  0.00000000e+00
 253 HPO+        1  1  0  0  0  1  0  0  0  0  0  0  1  0  0.00000000e+00
 254 C2O+        1  0  0  2  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 255 C2S+        1  0  0  2  0  0  0  1  0  0  0  0  0  0  0.00000000e+00
 256 C3+         1  0  0  3  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 257 CCP+        1  0  0  2  0  0  0  0  0  0  0  0  1  0  0.00000000e+00
 258 CHSi+       1  1  0  1  0  0  1  0  0  0  0  0  0  0  0.00000000e+00
 259 CO2+        1  0  0  1  0  2  0  0  0  0  0  0  0  0  0.00000000e+00
 260 H2Cl+       1  2  0  0  0  0  0  0  0  0  0  1  0  0  0.00000000e+00
 261 H2F+        1  2  0  0  0  0  0  0  0  0  0  0  0  1  0.00000000e+00
 262 H2O+        1  2  0  0  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 263 HCN+        1  1  0  1  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 264 HCP+        1  1  0  1  0  0  0  0  0  0  0  0  1  0  0.00000000e+00
 265 HNC+        1  1  0  1  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 266 HNO+        1  1  0  0  1  1  0  0  0  0  0  0  0  0  0.00000000e+00
 267 HNS+        1  1  0  0  1  0  0  1  0  0  0  0  0  0  0.00000000e+00
 268 HNSi+       1  1  0  0  1  0  1  0  0  0  0  0  0  0  0.00000000e+00
 269 HOC+        1  1  0  1  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 270 HPN+        1  1  0  0  1  0  0  0  0  0  0  0  1  0  0.00000000e+00
 271 HSiS+       1  1  0  0  0  0  1  1  0  0  0  0  0  0  0.00000000e+00
 272 NaH2+       1  2  0  0  0  0  0  0  0  1  0  0  0  0  0.00000000e+00
 273 NCO+        1  0  0  1  1  1  0  0  0  0  0  0  0  0  0.00000000e+00
 274 NH2+        1  2  0  0  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 275 NO2+        1  0  0  0  1  2  0  0  0  0  0  0  0  0  0.00000000e+00
 276 HO2+        1  1  0  0  0  2  0  0  0  0  0  0  0  0  0.00000000e+00
 277 OCS+        1  0  0  1  0  1  0  1  0  0  0  0  0  0  0.00000000e+00
 278 PH2+        1  2  0  0  0  0  0  0  0  0  0  0  1  0  0.00000000e+00
 279 HS2+        1  1  0  0  0  0  0  2  0  0  0  0  0  0  0.00000000e+00
 280 SiC2+       1  0  0  2  0  0  1  0  0  0  0  0  0  0  0.00000000e+00
 281 SiH2+       1  2  0  0  0  0  1  0  0  0  0  0  0  0  0.00000000e+00
 282 SiNC+       1  0  0  1  1  0  1  0  0  0  0  0  0  0  0.00000000e+00
 283 SO2+        1  0  0  0  0  2  0  1  0  0  0  0  0  0  0.00000000e+00
 284 HCNH+       1  2  0  1  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 285 HC2N+       1  1  0  2  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 286 C3H+        1  1  0  3  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 287 C4+         1  0  0  4  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 288 H2CO+       1  2  0  1  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 289 CH3+        1  3  0  1  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 290 C3N-       -1  0  0  3  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 291 C4-        -1  0  0  4  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 292 H3O+        1  3  0  0  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 293 H2NO+       1  2  0  0  1  1  0  0  0  0  0  0  0  0  0.00000000e+00
 294 H3S+        1  3  0  0  0  0  0  1  0  0  0  0  0  0  0.00000000e+00
 295 HC2S+       1  1  0  2  0  0  0  1  0  0  0  0  0  0  0.00000000e+00
 296 HOCS+       1  1  0  1  0  1  0  1  0  0  0  0  0  0  0.00000000e+00
 297 PCH2+       1  2  0  1  0  0  0  0  0  0  0  0  1  0  0.00000000e+00
 298 H2S2+       1  2  0  0  0  0  0  2  0  0  0  0  0  0  0.00000000e+00
 299 C2H2+       1  2  0  2  0  0  0  0  0  0  0  0  0  0  0.00000000e+00
 300 C2HO+       1  1  0  2  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 301 C2N2+       1  0  0  2  2  0  0  0  0  0  0  0  0  0  0.00000000e+00
 302 C3N+        1  0  0  3  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 303 C3O+        1  0  0  3  0  1  0  0  0  0  0  0  0  0  0.00000000e+00
 304 C3S+        1  0  0  3  0  0  0  1  0  0  0  0  0  0  0.00000000e+00
 305 CH2Si+      1  2  0  1  0  0  1  0  0  0  0  0  0  0  0.00000000e+00
 306 H2CCl+      1  2  0  1  0  0  0  0  0  0  0  1  0  0  0.00000000e+00
 307 H2CS+       1  2  0  1  0  0  0  1  0  0  0  0  0  0  0.00000000e+00
 308 H2NC+       1  2  0  1  1  0  0  0  0  0  0  0  0  0  0.00000000e+00
 309 H2PO+       1  2  0  0  0  1  0  0  0  0  0  0  1  0  0.00000000e+00
 310 H2SiO+      1  2  0  0  0  1  1  0  0  0  0  0  0  0  0.00000000e+00
 311 HOCO+       1  1  0  1  0  2  0  0  0  0  0  0  0  0  0.00000000e+00
 312 HNCO+       1  1  0  1  1  1  0  0  0  0  0  0  0  0  0.00000000e+00
